County;State;Years_of_Potential_Life_Lost_Rate;Fair_Poor;Physically_Unhealthy_Days;Mentally_Unhealthy_Days;LBW;Smokers;With_Access;Excessive_Drinking;Alcohol_Impaired;Chlamydia_Rate;Teen_Birth_Rate;Uninsured;PCP_Rate;Dentist_Rate;MHP_Rate;Preventable_Hosp__Rate;Screened;Vaccinated;Graduation_Rate;Population_25_44;Some_College;Unemployed
Buffalo_South Dakota;South Dakota;28530.905274;30.804085864;5.8379772515;4.8439669433;8.2386363636;37.029014148;9.9372384937;16.016552986;0;1432;87.971274686;17.883008357;72.44893;150.07504;250.12506;11778;49;38;25.64;477;38.784067086;7.5418994413
Butte_South Dakota;South Dakota;6961.6110625;11.877060013;2.9876118329;2.7474139048;6.3616071429;15.697033073;72.354104847;18.092919496;55.555555556;525.1;32.771535581;12.221672439;19.59824;59.3648;39.57653;1972;42;32;91.262427184;2283;52.693823916;3.6859932257
Campbell_South Dakota;South Dakota;9388.7774816;11.346209719;2.9700414731;2.8010046822;5.8548009368;14.502765548;22.305593452;17.352399202;25;652.5;25.048169557;9.4685990338;0;0;65.6168;5343;54;32;100;230;75.217391304;3.5066505441
Charles Mix_South Dakota;South Dakota;14948.912994;16.710201434;3.8749928837;3.5201188657;5.7471264368;20.802215156;54.912914887;17.042584312;81.818181818;884.6;49.896049896;16.949152542;63.85696;42.42681;53.03352;7018;42;33;81.31978022;1837;54.817637452;3.6979570727
Clark_South Dakota;South Dakota;8073.3259723;12.752876222;3.1456673602;2.8520212304;5.9553349876;15.458687825;41.533459767;18.757106404;20;164;21.520803443;12.716562717;33.93281;54.52563;283.60749;3884;55;31;94.283714286;728;61.813186813;4.6389035319
Clay_South Dakota;South Dakota;5711.1398701;15.352427588;3.4654031489;3.1480544781;5.2880075543;18.475027758;84.679746105;22.527705443;16.666666667;415.4;8.0110922816;12.03981061;63.89323;64.33167;50.03574;2705;47;58;88.61;3010;83.42192691;3.3030090973
Codington_South Dakota;South Dakota;5255.0692058;10.737616041;2.8835154186;2.7833831502;6.6870462361;15.679804251;63.82267602;20.229976061;15.384615385;350.8;28.748890861;9.0275699936;96.21209;88.97114;213.53073;4874;56;57;88.509281609;6874;68.024439919;3.3583563809
Corson_South Dakota;South Dakota;23517.985291;28.655457651;5.8059568611;4.8229767988;8.3462132921;33.053110852;1.7777777778;15.465946679;11.111111111;1834.6;65.01283148;18.691322902;46.9842;47.58506;95.17012;7569;27;10;48.976530612;934;44.646680942;4.1578576462
Custer_South Dakota;South Dakota;6611.8901385;10.940116287;2.9403570718;2.7545131898;8.6105675147;13.589932542;79.491236611;16.973974759;41.666666667;165.8;21.877205363;10.692030174;69.79991;23.01231;46.02462;2420;45;39;91.23;1492;60.120643432;4.3099152965
Davison_South Dakota;South Dakota;6617.8624173;13.023114413;3.0545115486;2.8295924447;5.7670772676;15.057481963;84.198113208;18.5361062;50;392.8;27.149321267;8.7061056628;80.38989;91.35201;142.10313;4621;50;58;92.016713615;4810;76.195426195;2.907814188
Day_South Dakota;South Dakota;8820.5395708;12.879066724;3.3845752064;2.995172531;6.0465116279;15.786621065;33.134851138;16.592476228;44.444444444;361.1;21.759697256;15.144113337;35.9002;18.11266;41.71882;8893;51;22;89.858695652;1066;65.853658537;4.0917107584
Deuel_South Dakota;South Dakota;5781.1348401;10.727882945;2.8245380203;2.599509652;3.4482758621;14.084267131;34.715857012;18.679578852;0;jan.70;14.606741573;10.545454545;23.63507;23.35903;8.82301;5289;52;47;91.43;886;56.433408578;4.8313582498
Dewey_South Dakota;South Dakota;20104.535508;22.858484454;4.9474995726;4.3137672622;8.286252354;28.226205704;23.882286361;17.914471035;0;03.márc;82.486551106;18.878467372;17.41553;68.55184;34.27592;7076;18;28;88.001066667;1295;45.791505792;10.205908684
Douglas_South Dakota;South Dakota;8073.3259723;10.196835606;2.6863421505;2.6130576033;5.7347670251;13.060473469;50.266489007;18.748593983;0;253.5;12.823207904;11.121365944;68.21282;34.11805;31.59558;5139;52;40;100;512;62.890625;2.9611351018
Edmunds_South Dakota;South Dakota;7398.137885;10.990650485;2.9336023119;2.690099441;3.1446540881;14.058069444;44.853844264;18.185128867;0;100;12.732615083;9.4668820679;25.30364;0;0;5953;55;40;100;772;71.632124352;2.8129395218
Fall River_South Dakota;South Dakota;9832.7472988;13.208526425;3.2836546522;2.9280059914;7.4519230769;14.346274395;93.938539611;16.037645997;66.666666667;334.9;33.884297521;10.233430596;43.80201;74.77195;523.40362;4447;33;27;81.108888889;1183;59.847844463;4.1582830315
Faulk_South Dakota;South Dakota;8665.7585003;11.228616372;2.9888352228;2.7648337766;7.3059360731;13.947391285;4.6954314721;17.395456978;66.666666667;179.1;37.279803359;8.1156197888;42.48088;0;86.65511;3567;50;23;83.33;436;64.220183486;3.1674208145
Grant_South Dakota;South Dakota;5023.4840992;10.681698687;2.8867071933;2.5776479145;5.0522648084;13.348528406;64.940184883;18.353818521;40;154;17.262638718;9.6034145474;97.92949;70.8115;434.06546;6827;49;30;92.39;1548;62.596899225;3.5738217556
Gregory_South Dakota;South Dakota;8288.894368;13.785649358;3.3693135377;3.0677455122;3.6516853933;16.641178842;53.125731679;16.207311054;14.285714286;214.2;33.333333333;15.337423313;71.9252;47.32608;167.59777;10397;48;34;76.742325581;824;68.446601942;3.5555555556
Haakon_South Dakota;South Dakota;5762.143008;14.58341605;3.4687827811;3.1086376786;4.6979865772;16.538136873;55.39494063;15.756950699;50;139.8;22.326674501;12.206896552;105.70825;51.4668;72.34145;4798;38;16;100;389;61.953727506;2.8545119705
Hamlin_South Dakota;South Dakota;5643.9259161;10.501390018;2.87465483;2.622878694;4.0391676867;14.249141348;8.1992207352;19.821038262;0;165.4;38.306451613;9.3230644507;16.58925;0;38.34484;7039;55;41;94.873461538;1219;56.767842494;3.6674043629
Hand_South Dakota;South Dakota;6252.2166828;8.9199294431;2.5493565444;2.4677235931;5.905511811;12.55537833;55.02768872;18.678800477;50;225.6;15.860428232;8.3534136546;60.25911;30.51572;0;6258;53;54;92.59;640;75.46875;2.52331322
Hanson_South Dakota;South Dakota;6804.5657528;10.542394182;2.8146911644;2.6956765547;5.750798722;14.941052559;20.864605224;20.514854345;18.181818182;177.3;12.834224599;8.8598901099;67.52194;0;0;1006;52;48;95.9986;727;64.511691884;4.0757749713
Harding_South Dakota;South Dakota;5778.2549478;11.717709674;3.0042374653;2.7272997739;7.3825503356;15.701075627;51.792828685;19.775499266;0;996.7;14.164305949;11.567877629;0;0;0;5289;33;29;95.45;309;79.611650485;3.2831737346
Hughes_South Dakota;South Dakota;6267.5195214;10.538293199;2.8930491647;2.683469337;5.7401812689;14.218105747;80.307836917;19.665392291;33.333333333;467.1;27.072758037;9.554184775;73.86364;62.2665;203.78127;3671;56;52;87.96;4600;66.826086957;2.7888446215
Hutchinson_South Dakota;South Dakota;5762.143008;11.038584055;2.8706559232;2.6329905103;4.7026279391;13.881473282;44.327931363;17.746868555;25;178.1;12.47771836;10.616012782;81.43322;40.77195;13.59065;5697;49;29;92.407594937;1396;68.123209169;3.13714603
Hyde_South Dakota;South Dakota;11384.197035;10.891984337;2.9244110013;2.8152161349;5.8548009368;13.674237079;58.23943662;17.838603731;66.666666667;1147.8;16.457461646;9.2864125122;0;0;482.89738;2804;42;20;90;233;60.515021459;3.1837916064
Jackson_South Dakota;South Dakota;22436.402188;22.937616848;4.8264873278;3.980010855;7.2796934866;26.416924147;14.74760805;16.653952489;35.714285714;843.1;80.967402734;21.214311529;34.68609;30.40438;117.21039;4000;39;10;88;614;58.794788274;5.8289174868
Jerauld_South Dakota;South Dakota;6334.9679128;9.9607382027;2.7049027881;2.5893197933;7.8651685393;12.81898969;38.435538387;17.946731441;0;263.1;24.549918167;9.1275167785;99.8004;246.54832;186.23799;6569;47;22;83.33;405;66.913580247;2.4150268336
Jones_South Dakota;South Dakota;7922.234261;10.90354399;2.8714865783;2.7820928441;5.684754522;14.144247871;56.163021869;18.088280727;33.333333333;338.4;20.853080569;15.620641562;0;213.67521;0;1686;51;21;91.67;143;34.965034965;3.024911032
Kingsbury_South Dakota;South Dakota;7946.0294644;9.8881303219;2.7698780709;2.5936083134;5.9866962306;13.73827968;63.986013986;18.615606568;50;160.3;12.732615083;8.2554517134;39.992;80.77544;297.38303;4616;49;39;93.589102564;1029;66.763848397;3.1879809454
Lake_South Dakota;South Dakota;5479.2876838;10.517710636;2.8889690673;2.6161502368;5.2060737527;14.169910244;66.732142857;19.233277752;28.571428571;142.6;14.419852448;8.3168316832;46.4792;46.84206;109.29815;3607;50;56;78.191542553;2349;64.325244785;3.9091470952
Lawrence_South Dakota;South Dakota;7931.686552;10.246871631;2.9548966153;2.9187168319;8.4766584767;16.42601594;85.346723659;20.3151412;46.153846154;467.2;12.173054779;9.5179801071;87.02187;62.92029;184.82835;2772;50;49;94.315227273;5505;64.650317893;3.323843964
Lincoln_South Dakota;South Dakota;4160.7656964;9.7358865264;2.4913637932;2.4705797161;5.8992805755;13.654959824;72.811635585;19.875653762;21.739130435;213.8;11.810639336;5.2604771509;167.06751;93.53381;252.36482;5271;50;52;91.427261905;16123;82.565279415;2.4875621891
Lyman_South Dakota;South Dakota;15123.62244;17.210875092;3.9612704306;3.5593790899;7.2727272727;21.795465493;22.556591212;17.906618466;14.285714286;1006.2;73.229291717;17.714819427;25.68053;0;51.22951;3985;52;31;96.77;893;59.686450168;4.9828178694
McCook_South Dakota;South Dakota;8746.3938094;10.528718731;2.7065361974;2.645091868;5.4307116105;13.807134112;27.910288359;18.819729798;28.571428571;160.7;19.247594051;9.6514745308;17.77778;18.18512;34.17246;3396;48;48;98.387741935;1139;62.774363477;2.7927642018
McPherson_South Dakota;South Dakota;9739.5282494;12.876176921;3.1830847968;2.9609539183;7.8651685393;14.850964888;46.400976007;15.663557892;0;338.4;34.934497817;10.198300283;82.03445;41.22012;41.79437;3975;52;45;70;375;febr.67;3.5440613027
Marshall_South Dakota;South Dakota;7775.2850738;11.787698532;2.967423842;2.631029669;5.7815845824;14.525079846;1.954467354;19.4466555;50;146.8;18.390804598;16.399895041;20.82899;20.81599;94.17463;6253;47;20;95.00325;1044;70.019157088;4.6102263202
Meade_South Dakota;South Dakota;5752.9316678;11.906677397;3.2530769221;3.0428725562;7.2477498816;16.390036255;67.61421719;19.823173622;34.615384615;355.7;20.481208988;10.263019923;64.99838;46.39874;153.47277;4541;49;41;87.850055249;7133;71.582784242;3.4537343503
Mellette_South Dakota;South Dakota;20484.415734;25.020815548;5.2415529435;4.3480404682;6.2256809339;29.245569393;50.48828125;14.398627149;60;1073.2;64.864864865;18.779620853;10.82759;0;36.33633;5347;31;19;78.79;433;37.644341801;5.0131926121
Miner_South Dakota;South Dakota;8073.3259723;10.812453082;2.9426070666;2.6991547318;5.7471264368;14.183357527;51.904562578;17.770584725;50;154.5;18.604651163;8.6809470124;43.84042;224.41652;146.01585;5818;58;26;100;484;63.842975207;3.007518797
Minnehaha_South Dakota;South Dakota;6198.3247386;9.9713903341;2.9122530539;2.649556259;6.5996352703;15.794274151;89.354922463;19.960271558;28.571428571;587.5;26.141468491;9.7645512131;91.82246;53.01777;171.77758;4564;52;57;87.500488722;52538;70.210133618;2.8452463567
Moody_South Dakota;South Dakota;5525.2469885;13.493290612;3.2133522129;2.9671188433;5.6692913386;17.281698072;56.506321307;18.453481;22.222222222;202.2;24.523160763;14.597722606;46.11837;45.59964;60.79951;7015;55;33;90.908181818;1411;62.083628632;3.74089882
Oglala Lakota_South Dakota;South Dakota;29782.937533;33.406126287;6.3575960097;5.3545066309;7.6923076923;41.201763375;2.9147651995;15.249702686;71.794871795;1157.8;88.397790055;15.517646138;34.68609;27.8668;83.60039;11778;18;16;73.971036585;3591;46.254525202;11.795872839
Pennington_South Dakota;South Dakota;7506.3086512;12.981007969;3.3559761905;3.1585497174;6.8609022556;15.46540445;94.548678528;18.67358815;30.769230769;576.8;35.311866484;10.373303931;85.0309;84.43722;263.29886;3800;46;46;78.401132844;27445;69.247586081;3.3949398887
Perkins_South Dakota;South Dakota;7286.2446695;11.443118195;3.0583195718;2.8327277669;5.3278688525;14.462295471;70.523138833;18.588899515;100;191.5;17.850263259;13.809946714;78.00312;33.62475;201.74849;5793;42;18;92.105263158;573;70.855148342;2.9666254635
Potter_South Dakota;South Dakota;7520.7139447;10.50327189;2.8467746821;2.6712353456;5.5715658021;12.778886043;57.535422928;17.406250075;0;209.7;22.687153347;9.8942128189;94.69697;44.82295;44.82295;5663;45;27;90.321935484;397;60.957178841;3.4240561896
Roberts_South Dakota;South Dakota;10718.518465;16.220182674;3.9795172013;3.4586823148;4.8722044728;21.047128966;33.550103458;17.767678973;40;1163.8;58.205335489;18.017795353;39.00536;58.37712;77.83615;5295;55;27;82.556046512;1965;58.880407125;4.8420615129
Sanborn_South Dakota;South Dakota;6918.9048839;10.358787938;2.7463108845;2.6013373373;5.4166666667;14.166293678;28.874734607;19.491982125;25;160.9;38.25136612;9.175257732;14.38849;0;32.86231;8006;43;37;96.294444444;490;65.918367347;3.5223367698
Spink_South Dakota;South Dakota;8516.8145674;11.199300242;2.9815408525;2.7790406885;6.0329067642;15.21389738;47.872174591;19.261206787;75;107.3;15.30967293;10.131445905;31.15265;62.4025;46.80187;8199;54;25;90.478412698;1303;66.155026861;3.4707158351
Stanley_South Dakota;South Dakota;6267.5195214;9.0544143986;2.6241430191;2.606280744;5.2044609665;13.523593481;85.569790964;20.454248107;0;372.4;22.222222222;9.1468416735;66.82259;33.21156;33.21156;1234;57;53;93.33;685;56.058394161;3.3279656468
Sully_South Dakota;South Dakota;10844.859361;9.5557291733;2.6022310442;2.5541686931;6.0524546066;13.358636756;5.6809905317;20.147987875;50;338.4;17.986855759;10.896309315;0;0;139.27577;2403;62;37;95.83;242;80.165289256;3.1952662722
Todd_South Dakota;South Dakota;22123.700268;29.908730467;5.9036610107;4.9333353785;8.0062794349;39.079702758;51.872659176;15.622656392;40;18.márc;110.23622047;16.948579161;9.84737;19.87084;49.6771;9489;19;22;56.41;2377;48.54859066;6.6287878788
Tripp_South Dakota;South Dakota;7457.2245271;13.949627829;3.4682294573;3.1832473161;7.6320939335;16.82768697;58.11481219;17.376628633;50;184;34.645669291;14.881380302;91.04151;91.57509;347.98535;6018;37;30;88.461794872;1018;51.669941061;2.8846153846
Turner_South Dakota;South Dakota;8039.2976341;10.737532301;2.7633808248;2.6437968103;4.1401273885;14.154832871;60.368994848;17.789281513;33.333333333;158.4;8.6405529954;9.0660176453;12.02357;24.05292;12.02646;4872;47;38;91.00988764;1809;68.601437258;3.229919252
Union_South Dakota;South Dakota;4602.8197963;9.4016457646;2.5719114409;2.4898372766;6.0787671233;14.064510407;71.949440933;21.174782021;14.285714286;147.6;9.300930093;6.2949214122;66.9613;79.84563;39.92282;4096;52;47;95.055494505;3485;72.424677188;3.6840777189
Walworth_South Dakota;South Dakota;8846.8624776;11.310157031;2.9676618895;2.863166106;5.8161350844;14.798306839;64.803236484;18.106145603;60;385.8;35.849056604;12.517985612;89.12656;54.12232;144.32618;5074;47;19;95.943783784;1246;64.606741573;5.1408135896
Yankton_South Dakota;South Dakota;7694.4880223;12.424918768;3.0033618698;2.8527338518;7.3899371069;15.743320706;83.211516178;18.985324164;39.285714286;334.8;28.65448505;8.9710076046;101.69791;52.95208;520.69544;4308;47;56;95.907272727;5376;65.476190476;2.954683303
Ziebach_South Dakota;South Dakota;13942.582878;28.428074115;5.3486100217;4.5429079677;7.7586206897;32.024969099;38.70046412;16.115952338;40;927.6;39.913700108;18.196328811;12.2459;0;12.12268;1727;11;22;szept.61;701;41.512125535;5.2083333333
Anderson_Tennessee;Tennessee;9535.8940116;19.097631269;4.6665070023;4.6854112762;8.7614926988;20.712384916;66.260698266;13.73647771;30;347.2;36.618942731;9.2024539877;60.57733;72.12453;90.4835;4867;49;54;92.083818393;17614;58.322924946;3.9005120702
Bedford_Tennessee;Tennessee;9761.7670669;21.541615975;4.8076077198;4.722759894;8.746826679;21.397060975;51.134093835;14.593471461;51.063829787;324.3;42.637862422;12.993569778;37.90751;24.93921;68.58283;6034;42;45;90.893169877;12114;41.381872214;3.9145041141
Benton_Tennessee;Tennessee;12828.456636;21.204563245;5.2434288426;5.1228743611;8.1468218442;22.664480716;48.30493056;12.204854253;40.740740741;347.2;49.92;11.811803549;18.73361;18.76642;37.53284;6528;32;47;95.78313253;3422;44.272355348;5.3774560496
Bledsoe_Tennessee;Tennessee;7734.6118306;22.026180687;5.1468523363;4.7874264163;7.1261682243;25.607088233;25.326188257;13.911751984;50;1241.2;41.526845638;14.038603523;6.81431;20.38459;27.17945;5025;36;34;85.483870968;3954;33.611532625;5.8605513088
Blount_Tennessee;Tennessee;8267.9473207;16.732364908;4.5520413681;4.5261388847;7.8050981277;19.058730981;67.16283229;14.145915327;31.19266055;371.7;30.263549732;10.137700182;71.50074;57.72383;118.52627;4892;45;54;94.436090226;29975;58.452043369;3.4811303968
Bradley_Tennessee;Tennessee;8152.7767652;20.964465924;5.0049825046;4.6736656648;8.3652465294;20.085041568;74.931034831;13.283368868;31.746031746;395.8;34.017234304;13.012721506;56.46473;49.26108;70.10231;5345;42;44;90.89376054;25890;56.840478949;3.659411624
Campbell_Tennessee;Tennessee;13350.063163;21.991083603;5.1071177441;4.9636026755;10.465116279;25.034554927;65.207780725;13.561513567;25;309.4;49.224116001;11.587886557;50.36007;30.26634;37.83293;8949;39;42;93.695652174;9387;43.134121658;5.1197301855
Cannon_Tennessee;Tennessee;11040.458727;19.170215023;4.5914161135;4.7417345948;8.785046729;21.471053985;21.194116368;14.452252771;15.384615385;303.5;36.24813154;11.847460626;28.51643;21.10298;28.13731;6293;40;47;92.700729927;3418;41.720304272;3.5445068164
Carroll_Tennessee;Tennessee;11710.692087;21.559772062;4.932889289;4.6839230189;7.6395242452;21.081063019;24.044597153;12.85157652;25.806451613;523.1;31.949374904;9.9094851971;49.83625;28.715;43.07251;6147;36;51;96.496815287;6216;48.986486486;5.1583333333
Carter_Tennessee;Tennessee;9420.7205797;21.384703285;5.1179311032;5.0989407583;9.1034864416;23.88572055;81.359710226;12.717570956;37.037037037;253.2;34.106537086;11.410589684;38.93667;30.09489;28.3246;6447;42;42;93.563579278;13587;48.789283874;4.5418426666
Cheatham_Tennessee;Tennessee;10423.705546;16.696837151;4.3271098832;4.4371903654;8.2117945466;20.708701175;61.342539317;15.252804692;34.482758621;193.8;28.072577884;9.4131849365;50.15045;19.83635;61.98859;5881;36;47;89.920948617;9933;54.766938488;3.0281388373
Chester_Tennessee;Tennessee;7288.6734142;19.685921646;4.5890584633;4.6523610305;6.4737242955;20.595147052;31.959605394;14.710975702;27.272727273;360.6;25.284450063;11.644457904;28.64837;29.20731;75.93902;5389;36;48;93.80952381;3921;55.343024739;3.9643443584
Claiborne_Tennessee;Tennessee;10942.571425;20.681634443;4.9445228366;4.9610333804;10.304659498;23.064422599;53.006550151;13.742717262;19.444444444;277.5;38.504002208;10.072443007;62.97824;18.98194;15.81828;5059;37;39;91.666666667;7588;48.695308382;4.7275011779
